ticket_id,created_at,intent,subtopic,sentiment,priority,resolved_by,status,confidence,latency_seconds,tokens_used,region,channel,feedback
TKT-40225,2026-02-24 13:04:00,return_policy_question,bulk order returns,positive,medium,ai,resolved,0.754,1.41,1590,IN,email,up
TKT-40238,2026-02-24 13:05:00,return_refund_request,damaged on arrival,negative,medium,ai,resolved,0.738,2.8,2718,IN,chat,
TKT-40214,2026-02-24 13:25:00,shipping_delivery,delivery timeline,neutral,low,ai,resolved,0.819,1.24,3276,EU,chat,
TKT-40195,2026-02-24 13:36:00,technical_support,battery drain,neutral,medium,ai,resolved,0.718,1.68,3560,IN,email,up
TKT-40221,2026-02-24 13:45:00,complaint,repeated contact,negative,medium,human,resolved,0.475,2.06,2580,IN,chat,down
TKT-40233,2026-02-24 13:54:00,order_tracking,tracking not updating,neutral,high,ai,resolved,0.99,1.93,3244,IN,chat,
TKT-40248,2026-02-24 14:00:00,return_policy_question,bulk order returns,neutral,medium,ai,resolved,0.858,1.75,4144,IN,chat,down
TKT-40247,2026-02-24 14:06:00,shipping_delivery,delivery timeline,neutral,medium,ai,resolved,0.729,1.94,2839,IN,chat,
TKT-40254,2026-02-24 14:13:00,shipping_delivery,international shipping,neutral,medium,ai,open,0.702,1.85,1550,IN,email,
TKT-40264,2026-02-24 14:50:00,product_information,stock availability,neutral,medium,ai,resolved,0.778,2.36,4126,IN,chat,
TKT-40252,2026-02-24 15:17:00,return_policy_question,opened item eligibility,neutral,medium,ai,resolved,0.681,1.13,1324,IN,chat,
TKT-40220,2026-02-24 15:17:00,return_refund_request,wrong item received,negative,low,ai,resolved,0.716,2.25,1169,IN,email,
TKT-40200,2026-02-24 15:25:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.835,2.12,4039,IN,chat,
TKT-40241,2026-02-24 15:30:00,warranty_claim,dead pixels,neutral,medium,ai,open,0.824,1.17,2611,IN,chat,
TKT-40206,2026-02-24 15:42:00,return_policy_question,bulk order returns,positive,medium,ai,resolved,0.568,2.02,1765,IN,email,up
TKT-40253,2026-02-24 15:42:00,order_tracking,delayed shipment,neutral,low,ai,resolved,0.934,1.79,3579,IN,chat,
TKT-40263,2026-02-24 15:46:00,order_tracking,marked delivered not received,neutral,medium,ai,resolved,0.729,1.94,2717,IN,email,
TKT-40201,2026-02-24 15:52:00,return_policy_question,bulk order returns,negative,high,ai,resolved,0.99,1.76,1172,IN,chat,
TKT-40261,2026-02-24 15:52:00,return_policy_question,bulk order returns,neutral,low,human,resolved,0.533,1.48,2553,IN,chat,
TKT-40217,2026-02-24 16:13:00,shipping_delivery,address change,positive,low,ai,resolved,0.757,1.3,2174,IN,phone,up
TKT-40257,2026-02-24 16:14:00,payment_issue,double charge,negative,medium,human,resolved,0.43,2.19,2197,IN,chat,
TKT-40203,2026-02-24 16:18:00,order_tracking,delayed shipment,neutral,low,ai,resolved,0.617,2.69,3668,IN,chat,
TKT-40245,2026-02-24 16:23:00,payment_issue,refund not received,negative,medium,human,resolved,0.331,3.14,1405,IN,email,
TKT-40236,2026-02-24 16:29:00,complaint,repeated contact,negative,high,human,resolved,0.607,2.28,1978,IN,chat,up
TKT-40230,2026-02-24 16:55:00,account_management,data export,neutral,medium,human,resolved,0.451,2.64,2397,IN,chat,
TKT-40239,2026-02-24 17:00:00,return_policy_question,restocking fee,neutral,low,human,resolved,0.354,2.71,1441,IN,chat,
TKT-40209,2026-02-24 17:04:00,return_policy_question,return window,neutral,low,ai,resolved,0.61,1.68,3288,IN,phone,
TKT-40216,2026-02-24 17:04:00,shipping_delivery,international shipping,neutral,low,ai,resolved,0.887,0.55,3661,IN,chat,
TKT-40237,2026-02-24 17:18:00,shipping_delivery,address change,neutral,low,human,resolved,0.546,2.96,2620,IN,chat,
TKT-40212,2026-02-24 17:39:00,product_information,extended warranty options,positive,low,human,resolved,0.316,2.33,3840,IN,chat,
TKT-40251,2026-02-24 17:44:00,product_information,compatibility,neutral,low,ai,resolved,0.657,0.88,4033,IN,chat,
TKT-40213,2026-02-24 18:18:00,product_information,specifications,negative,high,human,resolved,0.476,2.69,1030,IN,email,
TKT-40234,2026-02-24 18:23:00,warranty_claim,battery health,negative,medium,human,resolved,0.443,2.32,3554,IN,email,up
TKT-40197,2026-02-24 18:32:00,order_tracking,tracking not updating,neutral,low,ai,resolved,0.713,0.87,1684,IN,chat,
TKT-40207,2026-02-24 18:36:00,product_information,stock availability,positive,medium,ai,resolved,0.983,1.48,2371,IN,email,
TKT-40235,2026-02-24 18:58:00,return_refund_request,wrong item received,neutral,high,human,resolved,0.603,2.86,3884,IN,email,
TKT-40242,2026-02-24 19:02:00,order_tracking,marked delivered not received,positive,high,ai,resolved,0.726,1.75,3137,IN,chat,down
TKT-40260,2026-02-24 19:04:00,payment_issue,payment failed amount debited,neutral,high,human,resolved,0.281,2.66,1734,IN,chat,up
TKT-40229,2026-02-24 19:09:00,out_of_scope,general chat,neutral,medium,ai,resolved,0.984,1.56,1268,IN,chat,up
TKT-40211,2026-02-24 19:19:00,order_tracking,delivery attempt failed,neutral,medium,ai,resolved,0.845,1.59,2171,IN,email,
TKT-40222,2026-02-24 19:41:00,shipping_delivery,shipping cost,neutral,low,ai,resolved,0.775,1.87,2948,IN,chat,up
TKT-40215,2026-02-24 20:04:00,return_policy_question,return shipping cost,neutral,medium,ai,resolved,0.806,1.36,1507,IN,phone,
TKT-40250,2026-02-24 20:36:00,order_tracking,delivery attempt failed,neutral,medium,ai,resolved,0.932,1.48,1220,IN,email,up
TKT-40299,2026-02-25 09:01:00,account_management,password reset,neutral,medium,ai,resolved,0.965,2.38,2540,IN,chat,up
TKT-40309,2026-02-25 09:09:00,return_refund_request,exchange request,negative,medium,human,open,0.658,2.59,1596,IN,email,up
TKT-40298,2026-02-25 09:12:00,shipping_delivery,delivery timeline,neutral,medium,ai,resolved,0.872,1.47,3969,IN,chat,
TKT-40274,2026-02-25 09:25:00,shipping_delivery,delivery timeline,neutral,high,ai,resolved,0.691,2.43,1461,IN,chat,
TKT-40290,2026-02-25 09:35:00,return_policy_question,restocking fee,neutral,medium,ai,resolved,0.893,1.34,2738,IN,chat,up
TKT-40301,2026-02-25 09:39:00,shipping_delivery,delivery timeline,neutral,high,ai,resolved,0.872,1.6,1681,IN,email,up
TKT-40286,2026-02-25 10:01:00,return_refund_request,exchange request,negative,medium,human,resolved,0.487,2.2,2922,EU,chat,
TKT-40292,2026-02-25 10:05:00,account_management,account deletion,neutral,low,ai,resolved,0.99,1.05,2851,IN,chat,
TKT-40270,2026-02-25 10:05:00,account_management,account deletion,neutral,high,ai,open,0.754,1.91,1319,IN,chat,
TKT-40326,2026-02-25 10:18:00,payment_issue,emi query,negative,high,human,resolved,0.653,2.11,3150,IN,chat,
TKT-40293,2026-02-25 10:19:00,shipping_delivery,shipping cost,negative,high,human,resolved,0.502,1.43,3036,IN,email,
TKT-40268,2026-02-25 10:21:00,return_refund_request,refund amount query,neutral,low,human,resolved,0.572,1.47,3049,IN,email,
TKT-40278,2026-02-25 10:56:00,order_tracking,where is my order,neutral,low,ai,resolved,0.889,1.95,2517,IN,chat,
TKT-40316,2026-02-25 11:10:00,technical_support,battery drain,neutral,medium,ai,resolved,0.833,0.7,2019,IN,chat,
TKT-40288,2026-02-25 11:31:00,product_information,specifications,neutral,low,ai,resolved,0.863,2.05,1785,IN,phone,
TKT-40311,2026-02-25 11:38:00,order_tracking,marked delivered not received,neutral,low,ai,resolved,0.703,1.41,3008,IN,chat,up
TKT-40289,2026-02-25 11:54:00,warranty_claim,screen fault,positive,low,human,resolved,0.407,1.93,3088,IN,chat,
TKT-40285,2026-02-25 11:58:00,return_policy_question,bulk order returns,positive,low,ai,resolved,0.823,2.89,3978,EU,email,down
TKT-40284,2026-02-25 12:11:00,order_tracking,marked delivered not received,neutral,low,human,resolved,0.341,1.91,4060,IN,email,
TKT-40275,2026-02-25 12:11:00,shipping_delivery,address change,neutral,medium,ai,resolved,0.921,1.32,1192,IN,phone,
TKT-40306,2026-02-25 12:17:00,return_policy_question,opened item eligibility,positive,low,human,resolved,0.388,0.96,2081,IN,email,up
TKT-40279,2026-02-25 12:33:00,shipping_delivery,address change,neutral,low,ai,resolved,0.99,1.26,2094,IN,chat,up
TKT-40304,2026-02-25 12:36:00,return_refund_request,damaged on arrival,negative,high,human,resolved,0.654,0.83,2830,IN,email,
TKT-40313,2026-02-25 12:55:00,technical_support,boot failure,neutral,low,ai,resolved,0.724,1.25,2695,IN,chat,
TKT-40291,2026-02-25 13:03:00,product_information,compatibility,positive,high,ai,resolved,0.812,1.44,3485,EU,chat,
TKT-40334,2026-02-25 13:05:00,technical_support,audio fault,neutral,low,ai,resolved,0.739,1.57,2478,IN,chat,
TKT-40303,2026-02-25 13:27:00,technical_support,will not power on,neutral,medium,ai,resolved,0.99,2.19,2108,IN,chat,up
TKT-40327,2026-02-25 13:27:00,payment_issue,invoice request,neutral,medium,ai,resolved,0.684,0.64,987,EU,chat,
TKT-40319,2026-02-25 13:33:00,technical_support,display issue,neutral,low,human,resolved,0.704,2.11,1324,IN,chat,up
TKT-40328,2026-02-25 13:35:00,shipping_delivery,shipping cost,neutral,medium,ai,resolved,0.68,1.77,2051,IN,email,up
TKT-40282,2026-02-25 13:54:00,order_tracking,tracking not updating,neutral,high,ai,resolved,0.559,1.05,1757,IN,email,
TKT-40332,2026-02-25 14:08:00,return_refund_request,exchange request,neutral,low,human,resolved,0.32,2.64,1946,IN,chat,up
TKT-40271,2026-02-25 14:42:00,technical_support,display issue,neutral,low,ai,open,0.601,1.35,1458,IN,email,up
TKT-40333,2026-02-25 14:47:00,return_policy_question,bulk order returns,positive,low,ai,resolved,0.572,1.33,1473,IN,phone,
TKT-40324,2026-02-25 14:51:00,product_information,extended warranty options,neutral,medium,ai,resolved,0.986,1.66,4178,IN,chat,up
TKT-40330,2026-02-25 14:52:00,product_information,compatibility,positive,low,ai,resolved,0.614,1.55,1477,IN,chat,
TKT-40315,2026-02-25 14:52:00,return_policy_question,bulk order returns,neutral,low,ai,resolved,0.78,2.31,1883,IN,chat,down
TKT-40318,2026-02-25 15:12:00,order_tracking,delivery attempt failed,positive,low,ai,resolved,0.665,2.3,3312,IN,chat,up
TKT-40302,2026-02-25 15:15:00,shipping_delivery,shipping cost,neutral,low,ai,resolved,0.691,1.13,2226,IN,email,
TKT-40300,2026-02-25 15:16:00,complaint,unresolved issue,negative,high,human,resolved,0.352,2.13,3678,EU,chat,up
TKT-40312,2026-02-25 15:17:00,return_policy_question,restocking fee,neutral,low,ai,open,0.862,0.9,3502,IN,chat,up
TKT-40267,2026-02-25 15:44:00,return_refund_request,damaged on arrival,neutral,low,human,resolved,0.454,1.92,2864,IN,phone,up
TKT-40317,2026-02-25 15:48:00,shipping_delivery,international shipping,neutral,low,ai,resolved,0.796,1.69,1888,IN,chat,
TKT-40277,2026-02-25 15:54:00,warranty_claim,keyboard failure,negative,high,human,resolved,0.501,3.03,1758,IN,chat,
TKT-40331,2026-02-25 15:55:00,return_refund_request,exchange request,negative,low,human,resolved,0.4,2.9,3968,IN,chat,
TKT-40297,2026-02-25 16:06:00,technical_support,wifi drops,neutral,high,ai,resolved,0.99,2.21,3398,IN,chat,
TKT-40320,2026-02-25 16:16:00,return_refund_request,wrong item received,negative,low,human,resolved,0.298,2.19,2535,EU,email,down
TKT-40272,2026-02-25 16:21:00,order_tracking,where is my order,neutral,low,ai,resolved,0.798,1.42,3897,IN,chat,
TKT-40308,2026-02-25 16:23:00,out_of_scope,bot test,neutral,medium,ai,resolved,0.664,1.28,1270,IN,email,
TKT-40310,2026-02-25 16:29:00,complaint,repeated contact,negative,medium,human,resolved,0.412,3.45,2412,IN,phone,
TKT-40325,2026-02-25 16:36:00,product_information,extended warranty options,neutral,low,ai,resolved,0.744,1.1,2790,IN,email,
TKT-40281,2026-02-25 16:38:00,technical_support,overheating,neutral,low,ai,resolved,0.851,1.12,2180,IN,email,up
TKT-40273,2026-02-25 16:44:00,out_of_scope,unrelated question,neutral,medium,ai,resolved,0.839,1.44,1177,IN,chat,
TKT-40287,2026-02-25 16:55:00,product_information,stock availability,positive,low,ai,resolved,0.81,1.23,1415,IN,chat,up
TKT-40321,2026-02-25 17:00:00,product_information,compatibility,neutral,medium,ai,resolved,0.706,1.71,1502,IN,chat,
TKT-40266,2026-02-25 17:19:00,order_tracking,delayed shipment,negative,high,ai,resolved,0.685,1.83,2244,IN,email,
TKT-40322,2026-02-25 17:35:00,return_refund_request,wrong item received,negative,high,human,resolved,0.301,1.92,3376,IN,chat,down
TKT-40283,2026-02-25 17:37:00,product_information,compatibility,neutral,medium,ai,resolved,0.822,2.49,1148,IN,chat,
TKT-40305,2026-02-25 17:37:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.672,1.18,3458,IN,chat,
TKT-40265,2026-02-25 17:39:00,warranty_claim,third party brand routing,negative,medium,ai,resolved,0.779,0.98,1103,EU,chat,
TKT-40329,2026-02-25 17:41:00,out_of_scope,unrelated question,positive,high,ai,resolved,0.784,1.74,2121,IN,email,up
TKT-40280,2026-02-25 17:44:00,return_refund_request,refund amount query,neutral,low,human,resolved,0.458,2.47,2172,IN,email,
TKT-40296,2026-02-25 17:54:00,order_tracking,where is my order,neutral,high,ai,resolved,0.935,1.17,4159,IN,email,
TKT-40294,2026-02-25 18:20:00,order_tracking,delivery attempt failed,neutral,low,ai,open,0.859,1.5,4030,IN,chat,
TKT-40276,2026-02-25 18:29:00,shipping_delivery,white glove scheduling,negative,high,human,resolved,0.466,1.98,3416,IN,chat,up
TKT-40323,2026-02-25 18:47:00,product_information,model comparison,neutral,medium,ai,resolved,0.867,2.68,2138,IN,chat,
TKT-40295,2026-02-25 19:17:00,account_management,data export,neutral,medium,human,resolved,0.628,1.81,3671,IN,chat,
TKT-40269,2026-02-25 19:30:00,product_information,model comparison,neutral,medium,ai,resolved,0.74,1.24,2106,EU,phone,
TKT-40314,2026-02-25 20:00:00,account_management,login failure,neutral,medium,ai,resolved,0.773,0.6,2028,IN,chat,
TKT-40307,2026-02-25 20:39:00,account_management,login failure,negative,medium,human,resolved,0.585,2.52,1389,IN,chat,
TKT-40385,2026-02-26 09:05:00,shipping_delivery,address change,neutral,medium,ai,resolved,0.843,1.93,4159,EU,chat,
TKT-40391,2026-02-26 09:41:00,order_tracking,delayed shipment,neutral,medium,ai,open,0.822,0.76,3250,IN,email,up
TKT-40387,2026-02-26 10:16:00,technical_support,boot failure,neutral,low,human,resolved,0.179,2.23,1287,IN,chat,
TKT-40384,2026-02-26 10:20:00,return_policy_question,restocking fee,neutral,medium,ai,resolved,0.689,1.56,3278,IN,chat,up
TKT-40374,2026-02-26 10:43:00,product_information,specifications,positive,high,ai,resolved,0.843,1.26,3003,IN,email,up
TKT-40368,2026-02-26 10:45:00,return_refund_request,change of mind return,neutral,medium,human,resolved,0.491,2.88,4162,IN,email,
TKT-40359,2026-02-26 10:50:00,shipping_delivery,white glove scheduling,positive,low,ai,resolved,0.99,1.94,4062,IN,chat,up
TKT-40404,2026-02-26 10:55:00,shipping_delivery,address change,neutral,high,ai,resolved,0.572,0.95,1366,IN,chat,up
TKT-40347,2026-02-26 11:10:00,return_refund_request,damaged on arrival,neutral,low,ai,open,0.99,1.16,1144,IN,chat,
TKT-40398,2026-02-26 11:23:00,payment_issue,refund not received,neutral,low,human,resolved,0.341,1.27,1019,EU,chat,
TKT-40364,2026-02-26 11:34:00,return_refund_request,damaged on arrival,negative,low,ai,resolved,0.99,1.58,3250,IN,chat,up
TKT-40344,2026-02-26 11:45:00,return_refund_request,exchange request,negative,medium,ai,resolved,0.553,0.63,4051,IN,email,
TKT-40361,2026-02-26 11:50:00,return_policy_question,return window,neutral,medium,ai,resolved,0.987,2.09,2423,IN,chat,down
TKT-40346,2026-02-26 11:50:00,product_information,compatibility,neutral,medium,ai,resolved,0.822,0.4,3419,EU,chat,
TKT-40372,2026-02-26 11:56:00,shipping_delivery,shipping cost,negative,high,ai,resolved,0.623,2.49,1272,IN,email,up
TKT-40345,2026-02-26 11:57:00,technical_support,driver problem,neutral,low,ai,resolved,0.741,0.84,1237,EU,chat,
TKT-40402,2026-02-26 12:02:00,out_of_scope,bot test,positive,medium,ai,resolved,0.777,2.43,4122,IN,phone,
TKT-40394,2026-02-26 12:03:00,technical_support,battery drain,neutral,low,human,resolved,0.335,1.96,3887,IN,chat,
TKT-40341,2026-02-26 12:09:00,return_policy_question,return shipping cost,neutral,low,ai,resolved,0.832,1.3,3529,IN,chat,up
TKT-40383,2026-02-26 12:20:00,order_tracking,delayed shipment,negative,medium,ai,resolved,0.879,1.45,3235,IN,chat,down
TKT-40354,2026-02-26 12:29:00,warranty_claim,repair turnaround,negative,low,ai,resolved,0.844,2.16,1737,IN,chat,
TKT-40375,2026-02-26 12:31:00,payment_issue,payment failed amount debited,negative,high,human,resolved,0.371,2.8,2979,IN,chat,
TKT-40358,2026-02-26 12:35:00,return_policy_question,opened item eligibility,neutral,low,ai,resolved,0.668,1.68,1229,IN,phone,down
TKT-40381,2026-02-26 12:46:00,warranty_claim,battery health,negative,medium,human,resolved,0.49,1.59,2091,IN,chat,up
TKT-40367,2026-02-26 12:46:00,product_information,compatibility,positive,low,ai,resolved,0.686,2.53,2946,IN,chat,
TKT-40388,2026-02-26 12:48:00,technical_support,display issue,neutral,low,human,resolved,0.412,0.88,1973,IN,chat,
TKT-40352,2026-02-26 12:57:00,technical_support,will not power on,neutral,low,human,resolved,0.468,0.68,4060,EU,email,
TKT-40362,2026-02-26 13:00:00,account_management,password reset,neutral,low,ai,resolved,0.689,1.55,2194,IN,chat,
TKT-40399,2026-02-26 13:16:00,warranty_claim,repair turnaround,neutral,low,human,resolved,0.575,2.01,1831,IN,chat,
TKT-40376,2026-02-26 14:38:00,order_tracking,where is my order,neutral,high,ai,resolved,0.99,1.81,3867,IN,phone,
TKT-40338,2026-02-26 14:44:00,order_tracking,where is my order,neutral,medium,ai,resolved,0.557,1.38,3448,IN,chat,
TKT-40351,2026-02-26 15:05:00,warranty_claim,keyboard failure,negative,medium,human,open,0.354,1.06,3215,IN,chat,
TKT-40363,2026-02-26 15:09:00,return_refund_request,change of mind return,negative,low,human,resolved,0.563,2.37,3471,IN,chat,up
TKT-40360,2026-02-26 15:25:00,product_information,specifications,neutral,low,ai,resolved,0.868,1.22,3422,IN,chat,
TKT-40355,2026-02-26 15:33:00,shipping_delivery,delivery timeline,neutral,medium,ai,resolved,0.858,1.82,3177,IN,phone,
TKT-40337,2026-02-26 15:47:00,return_policy_question,opened item eligibility,neutral,low,ai,resolved,0.855,1.22,2170,IN,email,
TKT-40395,2026-02-26 15:55:00,shipping_delivery,white glove scheduling,neutral,high,ai,open,0.676,2.39,3165,IN,phone,
TKT-40336,2026-02-26 16:00:00,order_tracking,delivery attempt failed,neutral,low,ai,resolved,0.789,2.17,4156,IN,chat,
TKT-40369,2026-02-26 16:35:00,technical_support,overheating,negative,medium,human,resolved,0.496,1.46,3061,IN,chat,down
TKT-40401,2026-02-26 16:48:00,order_tracking,where is my order,positive,medium,ai,resolved,0.891,1.82,1903,IN,email,
TKT-40382,2026-02-26 16:56:00,return_policy_question,opened item eligibility,positive,medium,ai,resolved,0.823,1.73,929,IN,email,up
TKT-40397,2026-02-26 16:58:00,return_policy_question,return window,neutral,low,ai,resolved,0.773,1.49,3063,IN,email,
TKT-40350,2026-02-26 17:00:00,warranty_claim,repair turnaround,negative,low,ai,resolved,0.534,2.19,1045,IN,chat,up
